instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿cle.oh.0100,﻿church,﻿St. Henry's,English,,,,﻿Berk's County,,﻿Massillon,﻿Massillon,﻿PA,﻿OH,40.802379,-81.52292,,,﻿once a month,﻿aug_bally_001,﻿Rev.,﻿A. Balli,,,﻿of Goshenhoppen,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.0048,﻿church,﻿St. Hippolitus,English,,,,﻿Crawford County,,﻿Meadville,,﻿PA,,,,,,﻿occasionally,﻿pet_steinbacher_901,﻿Rev.,﻿P. Steinbacher,,,﻿of Erie,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.0049,﻿church,﻿St. Raphael's,English,,,,﻿Mercer County,,﻿Mercer,,﻿PA,,,,,,﻿once a month,﻿a_p_gibbs_001,﻿Rev.,﻿A. Gibbs,,,﻿of Pittsburg,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0058,﻿church,﻿St. Joseph's,English,,,,﻿Northumberland County,﻿Northumberland County,﻿Milton,﻿Milton,﻿PA,﻿PA,41.020613,-76.851294,,,﻿twice a month,﻿dan_magorien_001,﻿Rev.,﻿D. Magorien,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0026_02,﻿chapel,[Unnamed Institution],English,,﻿McSherry's Town,,﻿Adams County,,,,﻿PA,,,,﻿har.pa.0023,﻿from Conewago,,,,,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9013,﻿chapel,[Unnamed Institution],English,,,,﻿Washington County,,﻿Monongahela City,﻿Monongahela,﻿PA,﻿PA,,,,,﻿occasionally,﻿mic_gallagher_002,﻿Rev.,﻿M. Gallagher,,,﻿of Brownsville,,,,,1842,"﻿while it could be maybe pit.pa.0073, i believe the connection is too loose to give it a later ID, per: https://diopitt.org/transfiguration-monongahela",﻿,﻿,﻿Philadelphia,Philadelphia
﻿scr.pa.0028,﻿church,﻿St. Juliana's,English,,﻿Mount Pleasant Township,,﻿Wayne County,,,,﻿PA,,,,,,﻿once a month,﻿hen_fitzsimmons_901,﻿Rev.,﻿H. Fitzsimmons,,,﻿of Carbondale,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.9003,﻿church,﻿St. Ignatius,English,,,,﻿Cumberland County,,﻿Mountain Church,,﻿PA,,,,,,﻿once a month,﻿mic_dougherty_901,﻿Rev.,﻿M. Dougherty,,,﻿of Conewago,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0102,﻿church,﻿St. Patrick's,English,,,,﻿Montgomery County,,﻿Norristown,,﻿PA,,,,,,﻿three times a month,﻿pat_donahue_901,﻿Rev.,﻿Patrick Donahoe,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿pit.pa.0078,﻿church,﻿St. Patrick's,English,,,,﻿Huntingdon County,﻿Blair County,﻿Newry,﻿Newry,﻿PA,﻿PA,40.392622,-78.432967,,,﻿three times a month,﻿jam_bradley_001,﻿Rev.,﻿James Bradley,,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿erie.pa.0131,﻿church,﻿St. Stephen's,English,,﻿Oil Creek,,﻿Crawford County,,,﻿Oil City,﻿PA,,41.428333,-79.707222,,,,﻿pat_a_prendergast_001,﻿Rev.,﻿P. Prendergast,,,﻿of Erie,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0021,﻿chapel,[Unnamed Institution],English,,,,﻿Adams County,﻿York County,﻿Paradise,﻿Paradise,﻿PA,﻿PA,40.009823,-76.128565,,,,﻿joh_w_beschter_901,﻿Rev.,﻿J. W. Beschter,﻿S. J.,,,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿har.pa.0034,﻿church,﻿St. Ferdinand's,English,,,,﻿Franklin County,﻿Franklin County,﻿Path Valley,﻿Willow Hill,﻿PA,﻿PA,40.213537,-77.706378,,,﻿once a month,﻿tho_heyden_001,﻿Rev.,﻿Thos. Heyden,,,﻿of Bedford,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
﻿phi.pa.0072,﻿church,[Unnamed Institution],English,,,,﻿Chester County,,﻿Phoenixville,,﻿PA,,,,,,﻿once a month,﻿pat_donahue_901,﻿Rev.,﻿P. Donahue,,,﻿of Norristown,,,,,1842,,﻿,﻿,﻿Philadelphia,Philadelphia
